source_url,name,pk_unique_id,mongo DB,specialties,procedure,equipment,capability,organization_type,content_table_id,phone_numbers,email,websites,officialWebsite,yearEstablished,acceptsVolunteers,facebookLink,twitterLink,linkedinLink,instagramLink,logo,address_line1,address_line2,address_line3,address_city,address_stateOrRegion,address_zipOrPostcode,address_country,address_countryCode,countries,missionStatement,missionStatementLink,organizationDescription,facilityTypeId,operatorTypeId,affiliationTypeIds,description,area,numberDoctors,capacity,unique_id,lat,lon,location_query,osm_display_name,method_used_for_geocoding,resolved_location_query
https://www.ghanayello.com/company/53866/Larkai_Medical_Centre,Larkai Medical Centre,415,629e22e314185100161abb76,,,,"[""Private clinic located in Greater Accra, Nima (near Police station), Ghana"",""Listed on GhanaYello on 12 Apr 2018""]",facility,38d68cc6-1428-4a2f-9ff1-d4c9efee6792,,,,,,,,,,,,,,,Nima,Greater Accra,,Ghana,GH,,,,,clinic,,,"Larkai Medical Centre is a private clinic in Greater Accra, Nima (near Police station) Ghana.",,,,7c4bcb98-ba31-4a9e-a959-d3b02a46eec4,5.5820252,-0.1987685,"Nima, Greater Accra, Ghana","Nima, Accra, Ayawaso East Municipal District, Greater Accra Region, Ghana",rule_based,"Nima, Greater Accra, Ghana"
https://www.facebook.com/103752569034431,"LARS Medical Center - Sunyani Abesim Opposite Victory Hardware, Sunyani, Ghana",416,,"[""internalMedicine""]","[""""]","[""""]","[""LARS Medical Center is a private health care provider located at Sunyani Abesim, Opposite Victory Hardware, Sunyani, Ghana"",""Always open""]",facility,b874a1f2-4249-4aeb-bc85-c4b365697ef2,"[""+233352196970""]",larsmedicalc@gmail.com,,,,,,,,,,Sunyani Abesim Opposite Victory Hardware,,,Sunyani,,,Ghana,GH,,,,,hospital,private,,"Is a private health care provider located at Sunyani Abesim, Opposite Victory Hardware.",,,,d067aff7-f1fd-4cc2-b6e3-55f67f062182,7.3384389,-2.3309226,"Sunyani, Ghana","Sunyani, Sunyani West District, Bono Region, Ghana",fallback,"Sunyani, Ghana"
https://www.facebook.com/100570861473140,LaserGlow Dental Clinic,417,,"[""aestheticDentistry""]","[""Offers teeth whitening services""]",[],"[""Located at East Legon Boundary Road (Bethel House), Accra, Ghana"",""Currently closed""]",facility,dfc7ff80-37b0-415d-a75a-d373f639e65d,"[""+233500370958""]",laserglowdentalclinic@gmail.com,"[""laserglowghana.com""]",laserglowghana.com,,,,,,,,East Legon Boundary Road (Bethel House),,,Accra,Greater Accra,,Ghana,GH,,,,,dentist,,,Dentist & Dental Office,,,,23d822f9-64d9-48e1-9930-2d034d09db73,5.5571096,-0.2012376,"Accra, Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",fallback,"Accra, Ghana"
https://www.facebook.com/393058731061134,"LawFam Nutritional Clinic - 47 Fertilizer Road, Teshie, Ghana",418,,"[""internalMedicine"",""gastroenterology"",""reproductiveEndocrinologyAndInfertility""]",,,"[""Located at 47 Fertilizer Road, Teshie, Ghana"",""Specialises in gut health to optimise holistic wellness and resolve most fertility problems"",""Delivers nutrition-focused care emphasizing gut health to support holistic wellness"",""Contact phone number +233 26 763 8197"",""Email lawfam2017@gmail.com""]",facility,ff1117dc-64e7-48d8-bfb6-3d8d68965782,"[""+233267638197""]",lawfam2017@gmail.com,"[""lawfamgh.com"",""https://www.youtube.com/@lawfamclinic"",""https://x.com/lawfam5787""]",lawfamgh.com,,,,https://x.com/lawfam5787,,,,47 Fertilizer Road,Teshie,,,,,Ghana,GH,,,,,clinic,private,,"At LawFam Nutritional Clinic, we specialise in harnessing the power of gut health to optimise holistic wellness and resolve most fertility problems. We deliver Healthier, Stronger and Longer nutritional care!",,,,13cdd952-dbd4-4d7a-b1d7-c22ea5a88672,5.5822343,-0.1135104,"Teshie, Ghana","Teshie, Accra, Ledzokuku Municipal District, Greater Accra Region, Ghana",rule_based,"Teshie, Ghana"
https://www.accoglienzalemete.org/cosa-facciamo-2,Le Mete NGO Ghana,419,,"[""urology"",""generalSurgery"",""neurosurgery"",""anesthesia"",""criticalCareMedicine"",""otolaryngology"",""gynecologyAndObstetrics"",""internalMedicine"",""pediatrics"",""nephrology"",""maternalAndChildHealth"",""dentistry"",""oralAndMaxillofacialSurgery"",""clinicalPathology""]","[""Two operating theatres are completed and operational at the Tamale surgical center"",""The center performs general surgery and urology procedures"",""The two operating theatres support a high throughput of 35–40 surgical interventions per week"",""Maternal-infant department with 18 beds is part of the center's services""]","[""Two operating theatres equipped for general surgery and urology"",""Ward infrastructure includes sterilization room, septic rooms, recovery/awakening rooms, examination and dressing rooms, and a reception area""]","[""Le Mete NGO Ghana owns a 4-hectare site donated by village chiefs of Nanton, registered as the property of Le Mete NGO Ghana"",""The center is integrated with the Tamale Teaching Hospital and operates under a co-ownership/management agreement with the University and the hospital"",""Led by Dr. Akis Afoko, who is president of Le Mete NGO Ghana"",""Population served by the center is estimated at 7 million"",""The project is supported by the Ghana Health Service and the Ministries of Education and Health"",""Estimated total project cost is 500,000 euros; Italy-based donations total 159,731 euros; Ghana-based donations total 120,000 euros; materials/equipment donations total around 110,000 euros"",""Phase status: Phase 1 and Phase 2 completed with two operating theatres; Phase 3 maternal-infant department with 18 beds; Phase 4 expansion completed; Phase 5 in progress to build additional wards, mortuary, auditorium and classrooms"",""The two operating theatres have supported 35–40 interventions per week"",""The project operates as part of the Tamale Teaching Hospital and collaborates with Ananase Project; Italian Embassy in Accra and Ghanaian Embassy in Rome support the project""]",ngo,fff9ee21-6e68-4bac-9cf9-c58b08cbe625,,,"[""lemeteghana.org""]",lemeteghana.org,,,,,,,,,,,Tamale,,,Ghana,GH,"[""GH""]",,,"Le Mete NGO Ghana is a Ghana-based volunteer association involved in the development and operation of a general and urology surgical center in Tamale, in collaboration with the Ghana Health Service and the Tamale Teaching Hospital, led by Dr. Akis Afoko.",,,,,,,,99068abf-eb16-4318-a9a7-aae972c557bf,9.4051992,-0.8423986,"Tamale, Ghana","Tamale, Tamale Metropolitan District, Northern Region, NT-0148-3057, Ghana",rule_based,"Tamale, Ghana"
http://ledingmedlab.com/,LEDing Medical Lab,420,,"[""clinicalPathology"",""infectiousDiseases""]",,,,facility,ca296933-1195-4245-975e-481486ab83b2,"[""+233302558841"",""+233302558842""]",lab@ledingghana.com,"[""ledingghana.com""]",ledingghana.com,,,,,,,,27 Pawpaw Street,,,East Legon,,,Ghana,GH,,,,,clinic,private,,"From our state-of-the-art laboratory at East Legon, we offer reliable and convenient COVID-19 PCR testing for travellers leaving Ghana; as well as individuals wishing to know their status.",,,,1f678b0a-e375-4762-aa3f-1518f4c4aaa2,5.6452233,-0.1549988,"27 Pawpaw Street, Ghana","Pawpaw Street, East Legon, Accra, Ayawaso West Municipal District, Greater Accra Region, Ghana",rule_based,"27 Pawpaw Street, Ghana"
https://www.facebook.com/100873828475187,LEDing Medical Laboratory,420,,"[""clinicalPathology""]","[""Provides Polymerase Chain Reaction (PCR) testing for COVID-19.""]",[],"[""Licensed clinical laboratory"",""Located at 27 Pawpaw Street, East Legon, Accra, Ghana"",""Phone +233 30 255 8841"",""Email lab@ledingghana.com"",""Website ledingmedlab.com""]",facility,f8a51023-2fac-44c0-bbf1-3a795812bf5f,"[""+233302558841""]",lab@ledingghana.com,"[""ledingmedlab.com""]",ledingmedlab.com,,,,,,,,27 Pawpaw Street,,,Accra,,,Ghana,GH,,,,,,,,LEDing Medical Laboratory is a licensed clinical laboratory providing high quality Polymerase Chain Reaction (PCR) testing against the Corona-Virus Disease (COVID-19).,,,,7120172a-a731-49dd-8f0a-7f9fc6d9bcea,5.6452233,-0.1549988,"27 Pawpaw Street, Ghana","Pawpaw Street, East Legon, Accra, Ayawaso West Municipal District, Greater Accra Region, Ghana",rule_based,"27 Pawpaw Street, Ghana"
https://www.facebook.com/111834131343595,"LEKMA Hospital - Teshie, Ghana",421,62a86d23c367580016b44d9d,"[""internalMedicine""]",[],[],"[""LEKMA Hospital is located in Teshie, Ghana"",""Serves the Ledzokuku-Krowor Municipality and beyond"",""LEKMA Hospital is always open"",""Mission statement: to work in collaboration with stakeholders in the health sector to provide healthcare to clients in the Ledzokuku-Krowor Municipality and beyond irrespective of colour, race, socio-cultural or religious affiliation""]",facility,39915388-01e3-43ee-941b-2318bb4603c6,,Kwabenadonkor41@gmail.com,,,,,,,,,,,,,Teshie,,,Ghana,GH,,,,,hospital,,,"MISSION STATEMENT: To work in collaboration with other stakeholders in the health sector in providing healthcare to our cherished clients in the Ledzokuku-Krowor municipality and beyond irrespective of colour, race, socio cultural or religious affiliation",,,,49ddd532-9925-4dff-a692-3ba2ce10cd2a,5.5822343,-0.1135104,"Teshie, Ghana","Teshie, Accra, Ledzokuku Municipal District, Greater Accra Region, Ghana",rule_based,"Teshie, Ghana"
https://vagabundler.com/ghana/lekma-hospital/,Lekma Hospital – Teshie,421,62a86d23c367580016b44d9d,"[""internalMedicine""]",[],"[""Laboratory facilities"",""Radiological facilities""]","[""Has a 100-bed capacity general hospital serving the Ledzokuku-Krowor area (Teshie and Nungua) and beyond"",""Eye center opened in 2013"",""Malaria Research Centre is part of Lekma Hospital"",""Herbal Medicine Unit is part of Lekma Hospital"",""22 doctors including 9 specialists"",""Over 200 nurses"",""Governmental facility funded by the Government of the People's Republic of China"",""Construction completed in 16 months and the hospital was inaugurated on 21 December 2010"",""Approximately 7.28 million USD provided by the Government of China"",""Adjacent Nursing and Health Assistant Training School collaborates with the hospital for practical training and internships"",""Located at PMB Teshie Area; Office Location: Tswuibleoo, Teshie, Accra"",""Website: http://www.lekmahospital.org; Email: lekmahospital@gmail.com and lekmahospital2@gmail.com; Phone: +233302717945"",""The hospital lacks equipment and especially IT devices for administrative work"",""Municipal hospital for the Ledzokuku-Krowor area (Teshie and Nungua) and beyond"",""Building was established with support from China and relies on private and foreign donors""]",facility,db8804a4-d2fd-4999-b496-793de13697f8,"[""+233302717945""]","[""lekmahospital@gmail.com"",""lekmahospital2@gmail.com""]","[""lekmahospital.org""]",lekmahospital.org,2010.0,,,,,,,"PMB Teshie Area – Office Location: Tswuibleoo, Teshie",,,Accra,Greater Accra,,Ghana,GH,,,,,hospital,public,"[""government""]","The Lekma Hospital is a governmental health facility built by the Chinese Government in 2010 as a friendship hospital. It is a 100-bed capacity hospital with units including laboratory and radiological facilities, a Malaria Research Centre and a Herbal Medicine Unit. It serves as the municipal hospital for the Ledzokuku-Krowor (Teshie and Nungua) area and beyond. The hospital’s clinical staff includes 22 doctors (9 specialists) and over 200 nurses. It opened a special eye centre in 2013.",,22.0,100.0,98383c57-a59d-4fba-9d2f-4695bb6eca70,5.5822343,-0.1135104,"Teshie, Greater Accra, Ghana","Teshie, Accra, Ledzokuku Municipal District, Greater Accra Region, Ghana",rule_based,"Teshie, Greater Accra, Ghana"
https://www.facebook.com/105278039002129,Lenzvision Optical Center,422,,"[""ophthalmology""]",,,"[""Located at Nmai Dzorn - Adjiringanor Road, Accra, Ghana"",""Offers online booking"",""Offers delivery"",""Offers in-store pickup"",""Has website lenzvision.com""]",facility,5b57f41d-4d0e-473a-9390-09d002c435dc,"[""+233249256519""]",lenzvisionopticals@gmail.com,"[""lenzvision.com""]",lenzvision.com,,,,,,,,Nmai Dzorn - Adjiringanor Road,,,Accra,,,Ghana,GH,,,,,,,,,,,,75fc7809-dda4-4e39-a1f4-29434703354a,5.5571096,-0.2012376,"Accra, Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",fallback,"Accra, Ghana"
https://www.facebook.com/105887874295689,Life Healthcare Center Ghana,423,,"[""internalMedicine"",""dentistry"",""ophthalmology"",""pathology""]",[],[],"[""Offers medical, dental, optical, laboratory and pharmacy services"",""Appointments and walk-ins are allowed"",""Locations include Achimota Mall, Accra Mall, and Junction Mall in Accra, Ghana""]",facility,06fe419c-ebb9-4ca4-af62-fc6732eb3b81,"[""+233263834943""]",life.healthcareghgroup@gmail.com,"[""lhcgh.com""]",lhcgh.com,,,,,,,,Achimota Mall,Accra Mall; Junction Mall,,Accra,,,Ghana,GH,,,,,,,,"We render MEDICAL, DENTAL, OPTICAL, LABORATORY & PHARMACY services.",,,,a282c3e7-999c-4810-9a64-12a7c89e5c71,5.5571096,-0.2012376,"Accra, Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",fallback,"Accra, Ghana"
https://www.facebook.com/102837818941058,Life Sciences Medical Centre,424,,"[""internalMedicine"",""ophthalmology"",""radiology"",""clinicalPathology""]",,,"[""Offers General Medical and Eye Consultation"",""Operates a Fully Automated Medical Laboratory"",""Provides Medical Imaging services"",""Provides Medical Consumables"",""Located in Interburton, Cape Coast, Ghana"",""Is always open"",""Phone: +233 54 627 9470"",""Email: lsmcsocialmedia@gmail.com""]",facility,269695be-543a-4364-a1bf-fa4326e4320f,"[""+233546279470""]",lsmcsocialmedia@gmail.com,,,,,,,,,,Interburton,,,Cape Coast,,,Ghana,GH,,,,,clinic,,,One-stop destination for General Medical & Eye Consultation; Fully Automated Medical Laboratory; Medical Imaging; Medical Consumables,,,,e65383bd-1c39-42cc-aaad-56f8c2225ffb,5.107467,-1.2430793,"Cape Coast, Ghana","Cape Coast, Cape Coast Metropolitan District, Central Region, CC-008-3586, Ghana",fallback,"Cape Coast, Ghana"
https://www.facebook.com/104750525914351,Little Hearts Medical Practice,425,,"[""pediatrics""]",[],[],[],facility,9024e147-2ba4-422a-afe5-ddd67c4371cb,"[""+233204404404""]",info@littleheartsmedicalpractice.com,"[""littleheartsmedicalpractice.com""]",littleheartsmedicalpractice.com,,,,,,,,48 Mango Street,Asylum Down,,Accra,,,Ghana,GH,,,,,,,,,,,,99f764fc-c5f1-4403-95cc-e11612ca9332,5.5684336,-0.2083214,"Asylum Down, Ghana","Asylum Down, Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",rule_based,"Asylum Down, Ghana"
https://www.facebook.com/littlebigsoulsghana/?_rdc=1&_rdr,LittleBigSouls Ghana,426,,"[""neonatologyPerinatalMedicine""]",[],[],"[""Charity organization focused on premature babies"",""Located at B837/7 SHIASHIA CLOSE. NORTH KANESHIE, Accra, Ghana"",""Phone +233 54 580 8866"",""Email info@littlebigsoulsghana.com"",""NICU is referenced in posts as a focus area""]",ngo,ad78b348-9e61-4884-a5af-01222cde454c,"[""+233545808866""]",info@littlebigsoulsghana.com,"[""littlebigsoulsghana.com""]",littlebigsoulsghana.com,,,,,,,,B837/7 SHIASHIA CLOSE,NORTH KANESHIE,,Accra,,,Ghana,GH,"[""GH""]",A charity for premature babies born in our region. We raise awareness of this serious issue; support,,A charity for premature babies born in our region. We raise awareness of this serious issue; support,,,,,,,,09e2910f-47ab-42f2-b20d-b13d9182d5aa,5.5876406,-0.2348376,"NORTH KANESHIE, Ghana","North Kaneshie, Accra, Accra Metropolitan District, Greater Accra Region, Ghana",rule_based,"NORTH KANESHIE, Ghana"
https://www.ghanayello.com/company/55497/Lizzies_Maternity_Home,Lizzie's Maternity Home,427,6267d607044d4e00168e0976,"[""gynecologyAndObstetrics"",""obstetricsAndMaternityCare""]","[""""]","[""""]","[""""]",facility,6a0d2d6e-4704-4034-8c51-b3e0d9626384,"[""+233208072307"",""+233302413573""]",,,,,,,,,,,7 Days Road Ofankor,,,,,,Ghana,GH,,,,,,,,Safe haven for mothers and newborns.,,,,f7895707-15f8-4c08-86a9-93c3ecf51aa9,8.0300284,-1.0800271,Ghana,Ghana,fallback,Ghana
https://www.facebook.com/101208606155836,Lod Health Lounge,428,,"[""gynecologyAndObstetrics""]","[""Offers open fibroid surgery""]",[],"[""Located at 11 Pampron Djorn St New Nmai Dzorn, Accra, Ghana"",""Phone number is +233 55 450 3006"",""Email address is lodhealthlounge@yahoo.com"",""Website is lodhealthlounge.com""]",facility,1548dd9c-102f-4247-ac45-1b5b5bc5bc3d,"[""+233554503006""]",lodhealthlounge@yahoo.com,"[""lodhealthlounge.com""]",lodhealthlounge.com,,,,,,,,11 Pampron Djorn St New Nmai Dzorn,,,Accra,,,Ghana,GH,,,,,,,,Proactively ensure a positive client and health care provider interaction.,,,,663dc51d-c59d-4c5c-9bda-e288cdc82ee8,5.5571096,-0.2012376,"Accra, Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",fallback,"Accra, Ghana"
https://www.facebook.com/2463866143640595,Lucy Memorial Hospital,429,,"[""internalMedicine"",""emergencyMedicine""]",[],[],"[""Located in Ofanko, Accra, Ghana."",""Postal address: P O Box OF 528 South Ofankor, Accra, Ghana."",""Phone numbers: +233 20 433 3220; 050 146 2630; 0302 333 125."",""Email address: lucymemorialhospital@yahoo.com."",""Website contact page: lucymemorialhospital.com/contact."",""Provides 24-hour ambulance service for emergency cases (outdoor and indoor)."",""Always open (24/7 operation)."",""Self-described as a first-class hospital providing high-quality healthcare services.""]",facility,27cd79d2-37c1-4360-8885-13a90d359c9c,"[""+233204333220""]",lucymemorialhospital@yahoo.com,"[""lucymemorialhospital.com""]",lucymemorialhospital.com,,,,,,,,P O Box OF 528 South Ofankor,South Ofankor,,Accra,,,Ghana,GH,,,,,hospital,,,"Lucy Memorial Hospital provides a 24-hour ambulance service to our clients for emergency cases for both outdoor and indoor cases. Just call us and give the necessary information, we are at your service. Call: 0302 333 125; 050 146 2630.",,,,6c40559f-db81-46fa-9a68-0c8a19d13a49,5.6450248,-0.2667055,"South Ofankor, Ghana","South Ofankor, Ga North Municipal District, Greater Accra Region, Ghana",rule_based,"South Ofankor, Ghana"
https://www.lukemissions.org/st-luke-hospital-2/,Luke Society Ghana,430,,"[""ophthalmology"",""generalSurgery"",""dentistry"",""psychiatry"",""gynecologyAndObstetrics"",""infectiousDiseases"",""radiology"",""pathology"",""emergencyMedicine"",""familyPlanningAndComplexContraception"",""preventiveMedicine"",""pediatrics""]",,,,ngo,70aab0ae-5339-4300-b8bf-9a6f15c9b316,"[""+233246058744""]",slhkasei@lukemissions.org,"[""lukemissions.org""]",lukemissions.org,1988.0,,,,,,,,,,Kasei (via Ejura),Ashanti Region,,Ghana,GH,,To provide holistic affordable health services according to Christian principles on a non-commercial cost-effective basis.,,"St Luke Hospital, Kasei is a mission hospital under the Luke Society Missions to provide holistic, affordable health services according to Christian principles on a non-commercial cost effective basis.",,,,,,,,76b0dcca-8e0d-4de1-9b59-40bcea0c1264,6.8003319,-1.5188142,"Ashanti Region, Ghana","Ashanti Region, Ghana",fallback,"Ashanti Region, Ghana"
https://www.facebook.com/LynnCareFoundation/,Lynn Care Foundation,431,,,[],[],"[""Lynn Care Foundation is a non-governmental organisation (NGO) based in Accra, Ghana"",""Address: CT1703, Cantonment-Accra, Accra, Ghana"",""Phone: +233 24 195 4473"",""Email: info@lynncarefoundation.org"",""Website: lynncarefoundation.org"",""Has a Facebook page at https://www.facebook.com/LynnCareFoundation"",""Facebook page has 5.5K likes and 5.5K followers""]",ngo,d98596e6-cf22-42f5-854b-a3bd275fd92f,"[""+233241954473""]",info@lynncarefoundation.org,"[""lynncarefoundation.org""]",lynncarefoundation.org,,,,,,,,"CT1703, Cantonment-Accra",,,Accra,,,Ghana,GH,"[""GH""]",,,,,,,,,,,4529cc22-cdfa-4697-a39b-43f67d780750,5.5709215,-0.1805052,"Cantonment-Accra, Ghana","Cantonment Police Station, Cantonments Road, Labone, La, Accra, La-Dade-Kotopon Municipal District, Greater Accra Region, Ghana",rule_based,"Cantonment-Accra, Ghana"
http://www.mabhospitals.org/,MAB International Hospital,432,5ea3146e994ecc38cda4ecb3,"[""internalMedicine"",""emergencyMedicine"",""generalSurgery"",""radiology"",""pediatrics"",""dentistry"",""otolaryngology"",""pathology"",""gynecologyAndObstetrics""]",,,,facility,cd1aa708-b865-443e-891d-a9e065a09d5e,"[""+233302959539"",""+233209494300"",""+233549989242""]","[""enquiries@mabhospitals.org"",""dentist@mabhospitals.org"",""info@mabhospitals.org""]","[""mabhospitals.org""]",mabhospitals.org,,,,,,,,,P.O. Box DK 684,"Darkuman-Nyamekye, Greater Accra",Darkuman-Nyamekye,,,Ghana,GH,,,,,hospital,private,,"MAB International Hospital is a private hospital located at Darkuman-Nyamekye in the Greater Accra region of Ghana. It is accredited by the Health Facilities Regulatory Agency (HeFRA) and the National Health Insurance Authority (NHIA) of Ghana. The hospital has over 100 general beds and offers radiology, emergency unit, physiotherapy, reflexology, general surgery, pediatrics, maternity and more.",,,,29309816-49d5-4b6c-aae2-e0c2d089674d,5.8101532,0.0995242,"Greater Accra, Ghana","Greater Accra Region, Ghana",rule_based,"Greater Accra, Ghana"
https://mabhospitals.org/home.html,MAB International Hospital,432,5ea3146e994ecc38cda4ecb3,"[""internalMedicine"",""emergencyMedicine"",""generalSurgery"",""radiology"",""pediatrics"",""ophthalmology"",""otolaryngology"",""dentistry"",""pathology"",""gynecologyAndObstetrics"",""physicalMedicineAndRehabilitation""]","[""General surgical procedures are performed"",""Ultrasound imaging is performed as part of Radiology"",""Digital X-ray imaging is performed as part of Radiology"",""Laboratory testing and analyses are performed""]","[""Ultrasound imaging equipment"",""Digital X-ray imaging equipment"",""ECG (electrocardiography) equipment""]","[""24/7 Emergency Unit with ambulance support"",""Over 100 general beds"",""HeFRA accredited"",""NHIA accredited"",""Branches include Megavest Medical Centre, MAB Medicare Centre, and MAB Health Training Institute"",""Dentistry Centre is available within the hospital"",""Departments include General OPD, Radiology, Pediatrics, Obstetrics/Gynaecology, General Surgery, ECG, Reflexology, Optical Services, Pharmacy, Laboratory, Blood Bank"",""Located in Darkuman-Nyamekye, Greater Accra, Ghana""]",facility,fb9a6a49-2cfa-4d41-8cfc-2df6fa6ec3dd,"[""+233302959539"",""+233209494300"",""+233549989242""]",info@mabhospitals.org,"[""mabhospitals.org""]",mabhospitals.org,,,,,,,,"MAB INTERNATIONAL HOSPITAL, P.O. Box DK 684",Darkuman - Nyamekye,,Darkuman-Nyamekye,Greater Accra,,Ghana,GH,,,,,hospital,private,,"At MAB INTERNATIONAL HOSPITAL, we have always been the best Private Hospital located at Darkuman-Nyamekye in the Greater Accra region of Ghana. We seek to improve the health status of those we serve, with a commitment to compassion, love, care and to excellence in all that we do. Our mission is achieved through the combined efforts of the Healthcare Team and Community Partnerships. We are accredited by the Health Facilities Regulatory Agency (HeFRA) and the National Health Insurance Authority (NHIA) of Ghana. Our services include radiology (Ultrasound scan, Digital X-ray, Quantum services), Emergency Unit, Physiotherapy, Reflexology, General Surgery, Pediatrics, Maternity and more.",,,,239ed240-fd3c-4963-b766-58051814f4ab,5.6033762,-0.2564276,"Darkuman - Nyamekye, Greater Accra, Ghana","Darkuman Avenue, Nyamekye, Accra, Okaikwei North Municipal District, Greater Accra Region, Ghana",rule_based,"Darkuman - Nyamekye, Greater Accra, Ghana"
https://www.facebook.com/437546682765393,Madina Polyclinic Kekele,433,,"[""internalMedicine""]",[],[],"[""Located in Madina, Doku, Accra, Ghana."",""Open 24/7."",""Offers all outpatient department (OPD) services."",""Identifies as a world-class primary healthcare facility with dedicated staff."",""Phone number: +233 30 294 2376."",""Email: mpckekele12@yahoo.com.""]",facility,7370ba0f-609c-449d-a233-6b1a78b80f52,"[""+233302942376""]",mpckekele12@yahoo.com,,,,,,,,,,"Madina, Doku",,,Accra,,,Ghana,GH,,,,,,,,We are a world class primary healthcare facility with dedicated staff. We offer all OPD service.,,,,0c7b4716-12a7-413e-af4c-c7b1c499fd3c,5.555446,-0.1813742,"Doku, Ghana","Osu Doku Link, Christiansborg, La, Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",rule_based,"Doku, Ghana"
http://www.ghanahospitals.org/regions/fdetails.php?id=2981&r=western,MAGGIE'S MATERNITY HOME,434,626ffcd32eaba0001665659a,"[""gynecologyAndObstetrics"",""obstetricsAndMaternityCare""]","[""""]","[""""]","[""Type: Maternity Home"",""Ownership: Private"",""Location: Gyato C/O Juaboso Govt Hospital"",""Telephone: 024-981-351"",""NHIS accredited: Yes"",""Services: Antenatal, Post-natal""]",facility,9cf21052-bfd4-4695-8833-b5d7986fc7b0,"[""+23324981351""]",,,,,,,,,,,GYATO C/O/JUABOSO GOVT HOSPITAL,,,Juaboso,,,Ghana,GH,,,,,,private,,"Type: Maternity Home. Ownership: Private. Location: GYATO C/O/JUABOSO GOVT HOSPITAL. Tel: 024-981-351. Services: Antenatal, Post-natal. NHIS accredited?: yes.",,,,d65336de-7a4e-46a8-b230-be570fe750d7,6.3415722,-2.8235416,"Juaboso, Ghana","Juaboso, Juaboso District, Western North Region, Ghana",fallback,"Juaboso, Ghana"
https://www.facebook.com/2896681193682071,Makango Clinic,435,,"[""internalMedicine""]",[],[],"[""Located on Salaga-Atetubu Road, Kabiase Gonja, Ghana"",""Operates as a hospital"",""Open 24/7"",""Facebook page is labeled as an unofficial page"",""Facebook page created on July 2, 2019"",""248 people checked in here"",""3 people like this page"",""3 people follow this page""]",facility,8f967a60-df79-42ee-b234-df32bf705586,,,,,,,,,,,,Salaga-Atetubu Road,Kabiase Gonja,,Kabiase Gonja,,,Ghana,GH,,,,,hospital,,,"Hospital on Salaga-Atetubu Road, Kabiase Gonja, Ghana.",,,,a524fe71-c1ff-4c97-9ea7-0a8ce1ce52dc,8.0300284,-1.0800271,Ghana,Ghana,fallback,Ghana
https://www.ghanayello.com/company/52547/Mampong_Quality_Hospital,Mampong Quality Hospital,436,628becdfc7dc9d00168f878a,"[""internalMedicine""]",[],[],"[""Mampong Quality Hospital is a private hospital located in Mampong, Ashanti, Ghana.""]",facility,8a1d04f0-f20b-4bc8-a9e1-37f02a0f9cee,,,,,,,,,,,,,,,Mampong,Ashanti,,Ghana,GH,,,,,hospital,private,,"Mampong Quality Hospital is a private hospital in Ashanti, Mampong Ghana.",,,,600e0fcd-e03b-42d1-b646-e9f3b4a25928,7.056139,-1.40425,"Mampong, Ashanti, Ghana","Mampong, Mampong Municipal District, Ashanti Region, Ghana",rule_based,"Mampong, Ashanti, Ghana"
https://www.ghanayello.com/company/54891/Mamudu_PHC_Clinic,Mamudu PHC Clinic,437,627014c42eaba0001665659c,"[""internalMedicine""]",[],[],"[""Private clinic located in Western, Mamudukrom, Ghana"",""Address: Western, Mamudukrom, Ghana"",""Listed in Doctors and Clinics, Hospitals, Medical Clinics, Health Care categories on GhanaYello"",""Listed on GhanaYello since 12 Apr 2018""]",facility,2e9c5a03-67a4-4a3d-b7aa-7b68bdc02350,,,,,,,,,,,,,,,Mamudukrom,Western,,Ghana,GH,,,,,clinic,private,,"Mamudu PHC Clinic is a private clinic in Western, Mamudukrom Ghana.",,,,623995c0-61c7-4797-9860-eaeced340926,5.4261241,-2.1286574,"Western, Ghana","Western Region, Ghana",fallback,"Western, Ghana"
https://www.facebook.com/101572601216967,MANAM Ghana Dental House,438,,"[""dentistry""]","[""""]","[""""]","[""Located in Osu, Accra, Ghana, behind Koala and opposite Rabito Clinic"",""Address: No. 2 Adjoate Street, Osu, Accra, Ghana"",""Offers a comprehensive set of oral care services"",""Phone: +233 50 186 6932"",""Email: manamghanadentalhouse@gmail.com""]",facility,9fdaa867-10d7-43bb-bd63-4f1bf172cbf4,"[""+233501866932""]",manamghanadentalhouse@gmail.com,"[""manamdentalghana.com""]",manamdentalghana.com,,,,,,,,No. 2 Adjoate Street,Osu,,Accra,,,Ghana,GH,,,,,dentist,private,,"we are located in osu,behind koala /opposite Rabito clinic.we offer a comprehensive set of oral care",,,,c4866d73-722c-4b4f-bdb5-bd93a2c20f4a,5.5605929,-0.1824391,"Osu, Ghana","Osu, La, Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",rule_based,"Osu, Ghana"
